STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.76,-83.04,"Widely scattered thunderstorms developed across the mountains and foothills during the late afternoon and early evening. A couple of storms produced localized large hail and damaging winds across Oconee and Anderson Counties. Some of the storms moved into the lower Piedmont late in the evening, producing urban and small stream flash flooding in the Greenwood area.",Public reported up to 3/4 inch hail at a golf course off Lecroy Rd. Emergency management official reported 3/4 inch hail in West Union.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,18.00K,34.67,-79.94,"Scattered thunderstorms produced some wind damage in Chesterfield and Clarendon counties, mainly taking down trees and some power lines.",EM reported trees down at Tec Road and West Market Street Extension...some of which fell on a couple buildings doing minor damage.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.29,-81.08,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,A trained spotter reported a tree down across Route 170 just east of Route 17.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.78,-81.06,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Department of Highways reported a tree down at the intersection of Highway 278 and Rock Spring Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.36,-80.87,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Department of Highways reported a tree down at the intersection of Okatie Highway and Snake Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.51,-80.94,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The South Carolina Highway Patrol reported a tree down and in the roadway on Clover Circle near the intersection of Bees Creek Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,33.03,-80.74,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Department of Highways reported a tree down at the intersection of Mount Carmel Roda and Lightsey Way.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,33.07,-80.81,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,THe Colleton County 911 Call center reported a tree down near the intersection of Route 21 and Mount Caramel Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.89,-80.63,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Department of Highways reported a tree down near the intersection of Charleston Highway and Smoak Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.95,-80.59,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Department of Highways reported trees down near the intersection of Coolers Dairy Road and Chestnut Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.99,-80.11,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Charleston County 911 Call Center reported a tree down on a power line.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.97,-80.09,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Charleston County 911 Call Center reported a tree and power lines down at Highway 78 and Shipley Street.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.96,-80.1,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The public reported a 50 to 60 feet tall oak tree down with part of it brushing and causing slight damage to a house.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,33.8874,-79.7579,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reportedly down along Highway 52.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,8.00K,34.0387,-79.3322,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",Eight trees were reportedly down in roadway in front of Creek Bridge High School. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,3.00K,34.3,-80.55,A couple of thunderstorms took down some trees and large branches in Chesterfield and Kershaw Counties.,Sheriff reported trees down across Cheraw Road near Camden.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,0.00K,34.6488,-80.0489,A couple of thunderstorms took down some trees and large branches in Chesterfield and Kershaw Counties.,Public reported large branches down on Harpe Hill Road and other areas around Bethesda.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,33,-80.04,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,A fire department reported a large tree blown down onto an attached garage and vehicle.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,33.28,-80.16,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,The Berkeley County 911 Call Center reported trees down near the intersection of Highway 6 and Mount Olivet Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.88,-79.99,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,A photograph of a downed tree in Park Circle was reported via social media.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,0.00K,32.88,-79.98,Moderate instability and favorable shear profiles supported widespread wind damage as an upper level disturbance and associated severe QLCS moved across southeast South Carolina.,Several trees were reported down in the Park Circle area.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,10.00K,34.1789,-79.407,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",Numerous trees were reported down across the city of Marion. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.1975,-79.2879,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reported down in roadway.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.4798,-79.3615,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reportedly down at Roger's Convenience Store on Oakland Road. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.2336,-79.9107,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reported down at the intersection of Hill Creek Road and Sprout Road. The time was estimated by radar data.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.8,-82.22,"An isolated thunderstorm developed over central Greenville County late in the afternoon and briefly became severe, producing large hail.",Public reported quarter size hail on Scuffletown Rd near Five Forks.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,5.00K,34.3001,-79.8717,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",Five trees were reported down in the city of Darlington. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.6014,-79.5196,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reportedly down at the intersection of Highway 83 and Laurin Willis Road. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.5806,-79.5455,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reportedly down on Drew Street. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,0.00K,34.65,-82.48,"A line of strong to severe thunderstorms pushes into Upstate South Carolina from north Georgia during the evening. The line of storms gradually weakened as it moved east, but not before producing localized wind damage across western portions of the area.",Public (via Social Media) and Highway Patrol reported multiple trees blown down near the Saluda River from Pelzer to near Powdersville.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,0.00K,34.55,-82.88,"A line of strong to severe thunderstorms pushes into Upstate South Carolina from north Georgia during the evening. The line of storms gradually weakened as it moved east, but not before producing localized wind damage across western portions of the area.","Public and Highway Patrol reported multiple trees, large limbs, and power lines blown down across western Anderson County from the Townville area to Starr and Iva. An automated gauge measured a 56 mph gust at the Anderson Regional Airport at 7:08 PM."
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.6059,-79.7169,"The environment was characterized as highly unstable. Widespread thunderstorms erupted during the extreme heat of the afternoon and persisted into the evening. Initially severe thunderstorms developed on the Piedmont trough and seabreeze boundary. Later, other severe thunderstorms developed along colliding outflow boundaries.",A tree was reported down on U.S. 15.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,32.24,-80.7,Strong instability and a strongly sheared environment set up favorable conditions for a damaging QLCS that swept through southern portions of southeast South Carolina.,The public reported penny size hail on the northern end of Hilton Head Island.
